"","ev_id","ev_year","ev_month","prim_rsn","sec_rsn","sub1_rsn","sub2_rsn","sub3_rsn"
"20296","20131106X01506",2013,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"20297","20131106X01506",2013,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Angle of attack","Not attained/maintained "
"20298","20131106X01506",2013,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20299","20131106X11708",2013,11,"Personnel issues","Physical","Impairment/incapacitation","OTC medication","Student/instructed pilot "
"20300","20131106X11708",2013,11,"Personnel issues","Psychological","Perception/orientation/illusion","Spatial disorientation","Student/instructed pilot "
"20301","20131106X11708",2013,11,"Personnel issues","Psychological","Perception/orientation/illusion","Spatial disorientation","Instructor/check pilot "
"20302","20131106X11708",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20303","20131106X11708",2013,11,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Low ceiling","Effect on personnel"
"20304","20131106X60949",2013,11,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Low ceiling","Effect on operation "
"20305","20131106X60949",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"20306","20131106X60949",2013,11,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Low visibility","Effect on operation "
"20307","20131106X60949",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20308","20131108X10947",2013,11,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"20309","20131108X20607",2013,11,"Aircraft","Aircraft propeller/rotor","Propeller system","Propeller hub section","Fatigue/wear/corrosion "
"20310","20131108X20607",2013,11,"Organizational issues","Development","Manufacture/production","(general)","Manufacturer "
"20311","20131108X52148",2013,11,"Personnel issues","Action/decision","Action","Delayed action","Pilot "
"20312","20131108X52148",2013,11,"Environmental issues","Physical environment","Object/animal/substance","Tower/antenna (incl guy wires)","Contributed to outcome"
"20313","20131108X52148",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20314","20131108X52148",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"20315","20131108X52148",2013,11,"Personnel issues","Action/decision","Action","Delayed action","Instructor/check pilot "
"20316","20131108X94406",2013,11,"Environmental issues","Physical environment","Object/animal/substance","Ground equipment","Contributed to outcome"
"20317","20131108X94406",2013,11,"Environmental issues","Operating environment","Airport facilities/design","Runway/landing area condition","Decision related to condition "
"20318","20131108X94406",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20319","20131108X94406",2013,11,"Environmental issues","Conditions/weather/phenomena","Wind","Tailwind","Decision related to condition "
"20320","20131108X94406",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"20321","20131109X05102",2013,11,"Environmental issues","Physical environment","Object/animal/substance","Hidden/submerged object","Contributed to outcome"
"20322","20131109X05102",2013,11,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"20323","20131109X05102",2013,11,"Environmental issues","Physical environment","Runway/land/takeoff/taxi surface","(general)","Contributed to outcome"
"20324","20131110X03324",2013,11,"Aircraft","Aircraft systems","Communications system","Audio & video monitoring","Not installed/available"
"20325","20131110X03324",2013,11,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"20326","20131110X03324",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Not specified "
"20327","20131110X03324",2013,11,"Aircraft","Aircraft systems","Indicating/recording systems","Data recorders (flight/maint)","Not installed/available"
"20328","20131110X03324",2013,11,"Aircraft","Aircraft power plant","Engine (turbine/turboprop)","(general)","Not specified"
"20329","20131110X03324",2013,11,"Personnel issues","Task performance","Use of equip/info","Use of checklist","Pilot"
"20330","20131110X03324",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Engine out control","Not specified "
"20331","20131110X03324",2013,11,"Aircraft","Aircraft systems","Landing gear system","Gear extension and retract sys","Not used/operated"
"20332","20131111X10005",2013,11,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Fog","Effect on personnel"
"20333","20131111X10005",2013,11,"Environmental issues","Conditions/weather/phenomena","Light condition","Dark","Effect on personnel"
"20334","20131111X10005",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20335","20131111X10005",2013,11,"Personnel issues","Experience/knowledge","Experience/qualifications","Total instrument experience","Pilot "
"20336","20131111X10005",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"20337","20131111X10005",2013,11,"Personnel issues","Psychological","Perception/orientation/illusion","Spatial disorientation","Pilot "
"20338","20131111X10005",2013,11,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Low visibility","Effect on personnel"
"20339","20131111X10005",2013,11,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"20340","20131112X21420",2013,11,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip eng cyl section","Failure "
"20341","20131112X21420",2013,11,"Environmental issues","Physical environment","Terrain","Water","Not specified"
"20342","20131112X21420",2013,11,"Personnel issues","Task performance","Maintenance","Scheduled/routine maintenance","Other/unknown "
"20343","20131112X21420",2013,11,"Aircraft","Aircraft handling/service","Maintenance/inspections","(general)","Incorrect service/maintenance "
"20344","20131112X21420",2013,11,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip eng cyl section","Incorrect service/maintenance "
"20345","20131112X23900",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"20346","20131112X23900",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20347","20131112X30325",2013,11,"Personnel issues","Task performance","Planning/preparation","Weather planning","Pilot "
"20348","20131112X30325",2013,11,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"20349","20131112X30325",2013,11,"Personnel issues","Experience/knowledge","Experience/qualifications","Total instrument experience","Pilot"
"20350","20131112X30325",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20351","20131112X30325",2013,11,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Below VFR minima","Effect on personnel "
"20352","20131112X93534",2013,11,"Environmental issues","Conditions/weather/phenomena","Wind","Tailwind","Decision related to condition "
"20353","20131112X93534",2013,11,"Personnel issues","Action/decision","Action","Incorrect action performance","Instructor/check pilot "
"20354","20131112X93534",2013,11,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Instructor/check pilot "
"20355","20131113X40955",2013,9,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Angle of attack","Not attained/maintained "
"20356","20131113X40955",2013,9,"Personnel issues","Psychological","Attention/monitoring","Monitoring other person","Instructor/check pilot "
"20357","20131113X40955",2013,9,"Personnel issues","Action/decision","Action","Delayed action","Instructor/check pilot "
"20358","20131113X40955",2013,9,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"20359","20131113X40955",2013,9,"Aircraft","Aircraft oper/perf/capability","Aircraft capability","Takeoff distance","Not attained/maintained "
"20360","20131113X40955",2013,9,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Student/instructed pilot "
"20361","20131113X45612",2013,11,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"20362","20131113X45612",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"20363","20131113X45612",2013,11,"Environmental issues","Physical environment","Terrain","Mountainous/hilly terrain","Contributed to outcome"
"20364","20131114X13203",2013,11,"Aircraft","Aircraft systems","Landing gear system","Brake","Failure "
"20365","20131114X31956",2013,10,"Aircraft","Aircraft systems","Landing gear system","Nose/tail gear strut/axle","Capability exceeded"
"20366","20131114X31956",2013,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20367","20131114X31956",2013,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Pitch control","Not attained/maintained "
"20368","20131114X65953",2013,10,"Environmental issues","Physical environment","Object/animal/substance","Animal(s)/bird(s)","Effect on equipment "
"20369","20131114X74652",2013,11,"Environmental issues","Physical environment","Object/animal/substance","Sign/marker","Contributed to outcome"
"20370","20131114X74652",2013,11,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"20371","20131114X74652",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"20372","20131115X15020",2013,11,"Environmental issues","Physical environment","Runway/land/takeoff/taxi surface","Soft","Contributed to outcome"
"20373","20131115X15020",2013,11,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"20374","20131115X22026",2013,11,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip engine power section","Failure "
"20375","20131115X40128",2013,11,"Aircraft","Aircraft systems","Landing gear system","Brake","Malfunction "
"20376","20131117X22354",2013,11,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
